Sample,Cross,Tank,System,Year,Polyp,UniPolyp,Mesentry,UniMesentary,Egg,D1,D2,AverageDiameter,Treatment
2532,LT,IHP1A,IHP1,2020,9,2532_9,2,2532_9_2,7,0.02,0.02,0.02,Ambient
2532,LT,IHP1A,IHP1,2020,9,2532_9,3,2532_9_3,1,0.04,0.03,0.035,Ambient
2532,LT,IHP1A,IHP1,2020,9,2532_9,3,2532_9_3,2,0.07,0.05,0.06,Ambient
2532,LT,IHP1A,IHP1,2020,9,2532_9,3,2532_9_3,3,0.08,0.08,0.08,Ambient
2532,LT,IHP1A,IHP1,2020,9,2532_9,3,2532_9_3,4,0.06,0.06,0.06,Ambient
2532,LT,IHP1A,IHP1,2020,9,2532_9,3,2532_9_3,5,0.08,0.07,0.075,Ambient
2532,LT,IHP1A,IHP1,2020,9,2532_9,3,2532_9_3,6,0.04,0.03,0.035,Ambient
2532,LT,IHP1A,IHP1,2020,9,2532_9,3,2532_9_3,7,0.05,0.06,0.055,Ambient
2532,LT,IHP1A,IHP1,2020,9,2532_9,4,2532_9_4,1,0.05,0.04,0.045,Ambient
2532,LT,IHP1A,IHP1,2020,9,2532_9,4,2532_9_4,2,0.04,0.04,0.04,Ambient
2532,LT,IHP1A,IHP1,2020,9,2532_9,4,2532_9_4,3,0.05,0.06,0.055,Ambient
2532,LT,IHP1A,IHP1,2020,9,2532_9,4,2532_9_4,4,0.07,0.06,0.065,Ambient
2532,LT,IHP1A,IHP1,2020,9,2532_9,4,2532_9_4,5,0.04,0.04,0.04,Ambient
2532,LT,IHP1A,IHP1,2020,9,2532_9,4,2532_9_4,6,0.03,0.02,0.025,Ambient
2532,LT,IHP1A,IHP1,2020,9,2532_9,4,2532_9_4,7,0.02,0.02,0.02,Ambient
2532,LT,IHP1A,IHP1,2020,5,2532_5,1,2532_5_1,1,0.03,0.04,0.035,Ambient
2532,LT,IHP1A,IHP1,2020,5,2532_5,1,2532_5_1,2,0.04,0.03,0.035,Ambient
2532,LT,IHP1A,IHP1,2020,5,2532_5,1,2532_5_1,3,0.03,0.04,0.035,Ambient
2532,LT,IHP1A,IHP1,2020,5,2532_5,1,2532_5_1,4,0.05,0.04,0.045,Ambient
2532,LT,IHP1A,IHP1,2020,5,2532_5,1,2532_5_1,5,0.03,0.03,0.03,Ambient
2532,LT,IHP1A,IHP1,2020,5,2532_5,1,2532_5_1,6,0.04,0.04,0.04,Ambient
2532,LT,IHP1A,IHP1,2020,5,2532_5,2,2532_5_2,1,0.03,0.04,0.035,Ambient
2532,LT,IHP1A,IHP1,2020,5,2532_5,2,2532_5_2,2,0.02,0.03,0.025,Ambient
2532,LT,IHP1A,IHP1,2020,5,2532_5,2,2532_5_2,3,0.03,0.03,0.03,Ambient
2532,LT,IHP1A,IHP1,2020,5,2532_5,2,2532_5_2,4,0.04,0.04,0.04,Ambient
2532,LT,IHP1A,IHP1,2020,5,2532_5,2,2532_5_2,5,0.05,0.05,0.05,Ambient
2532,LT,IHP1A,IHP1,2020,5,2532_5,2,2532_5_2,6,0.02,0.02,0.02,Ambient
2532,LT,IHP1A,IHP1,2020,5,2532_5,2,2532_5_2,7,0.06,0.04,0.05,Ambient
2532,LT,IHP1A,IHP1,2020,5,2532_5,2,2532_5_2,8,0.04,0.02,0.03,Ambient
2532,LT,IHP1A,IHP1,2020,5,2532_5,3,2532_5_3,1,0.03,0.03,0.03,Ambient
2532,LT,IHP1A,IHP1,2020,5,2532_5,3,2532_5_3,2,0.03,0.03,0.03,Ambient
2532,LT,IHP1A,IHP1,2020,5,2532_5,3,2532_5_3,3,0.03,0.04,0.035,Ambient
2532,LT,IHP1A,IHP1,2020,5,2532_5,3,2532_5_3,4,0.03,0.04,0.035,Ambient
2532,LT,IHP1A,IHP1,2020,5,2532_5,3,2532_5_3,5,0.04,0.03,0.035,Ambient
2532,LT,IHP1A,IHP1,2020,5,2532_5,3,2532_5_3,6,0.02,0.02,0.02,Ambient
2532,LT,IHP1A,IHP1,2020,5,2532_5,4,2532_5_4,1,0.04,0.03,0.035,Ambient
2532,LT,IHP1A,IHP1,2020,5,2532_5,4,2532_5_4,2,0.02,0.03,0.025,Ambient
2532,LT,IHP1A,IHP1,2020,5,2532_5,4,2532_5_4,3,0.05,0.05,0.05,Ambient
2532,LT,IHP1A,IHP1,2020,5,2532_5,4,2532_5_4,4,0.04,0.05,0.045,Ambient
2532,LT,IHP1A,IHP1,2020,5,2532_5,4,2532_5_4,5,0.02,0.03,0.025,Ambient
2532,LT,IHP1A,IHP1,2020,5,2532_5,4,2532_5_4,6,0.03,0.03,0.03,Ambient
2532,LT,IHP1A,IHP1,2020,5,2532_5,4,2532_5_4,7,0.03,0.03,0.03,Ambient
2532,LT,IHP1A,IHP1,2020,5,2532_5,4,2532_5_4,8,0.01,0.02,0.015,Ambient
2532,LT,IHP1A,IHP1,2020,10,2532_10,1,2532_10_1,1,0.05,0.05,0.05,Ambient
2532,LT,IHP1A,IHP1,2020,10,2532_10,1,2532_10_1,2,0.07,0.06,0.065,Ambient
2532,LT,IHP1A,IHP1,2020,10,2532_10,1,2532_10_1,3,0.05,0.05,0.05,Ambient
2532,LT,IHP1A,IHP1,2020,10,2532_10,1,2532_10_1,4,0.02,0.03,0.025,Ambient
2532,LT,IHP1A,IHP1,2020,10,2532_10,1,2532_10_1,5,0.04,0.05,0.045,Ambient
2532,LT,IHP1A,IHP1,2020,10,2532_10,1,2532_10_1,6,0.03,0.05,0.04,Ambient
2532,LT,IHP1A,IHP1,2020,10,2532_10,2,2532_10_2,1,0.03,0.02,0.025,Ambient
2532,LT,IHP1A,IHP1,2020,10,2532_10,2,2532_10_2,2,0.02,0.01,0.015,Ambient
2532,LT,IHP1A,IHP1,2020,10,2532_10,2,2532_10_2,3,0.04,0.05,0.045,Ambient
2532,LT,IHP1A,IHP1,2020,10,2532_10,2,2532_10_2,4,0.06,0.06,0.06,Ambient
2532,LT,IHP1A,IHP1,2020,10,2532_10,2,2532_10_2,5,0.07,0.08,0.075,Ambient
2532,LT,IHP1A,IHP1,2020,10,2532_10,2,2532_10_2,6,0.06,0.06,0.06,Ambient
2532,LT,IHP1A,IHP1,2020,10,2532_10,2,2532_10_2,7,0.08,0.06,0.07,Ambient
2532,LT,IHP1A,IHP1,2020,10,2532_10,2,2532_10_2,8,0.07,0.08,0.075,Ambient
2532,LT,IHP1A,IHP1,2020,10,2532_10,2,2532_10_2,9,0.05,0.05,0.05,Ambient
2532,LT,IHP1A,IHP1,2020,10,2532_10,3,2532_10_3,1,0.07,0.06,0.065,Ambient
2532,LT,IHP1A,IHP1,2020,10,2532_10,3,2532_10_3,2,0.07,0.05,0.06,Ambient
2532,LT,IHP1A,IHP1,2020,10,2532_10,3,2532_10_3,3,0.05,0.05,0.05,Ambient
2532,LT,IHP1A,IHP1,2020,10,2532_10,3,2532_10_3,4,0.05,0.04,0.045,Ambient
2532,LT,IHP1A,IHP1,2020,10,2532_10,3,2532_10_3,5,0.03,0.03,0.03,Ambient
2532,LT,IHP1A,IHP1,2020,10,2532_10,4,2532_10_4,1,0.05,0.05,0.05,Ambient
2532,LT,IHP1A,IHP1,2020,10,2532_10,4,2532_10_4,2,0.03,0.03,0.03,Ambient
2532,LT,IHP1A,IHP1,2020,10,2532_10,4,2532_10_4,3,0.06,0.05,0.055,Ambient
2532,LT,IHP1A,IHP1,2020,10,2532_10,4,2532_10_4,4,0.03,0.03,0.03,Ambient
2532,LT,IHP1A,IHP1,2020,10,2532_10,4,2532_10_4,5,0.05,0.03,0.04,Ambient
2532,LT,IHP1A,IHP1,2020,10,2532_10,4,2532_10_4,6,0.04,0.04,0.04,Ambient
2532,LT,IHP1A,IHP1,2020,10,2532_10,4,2532_10_4,7,0.06,0.04,0.05,Ambient
2612,LT,IHP1B,IHP1,2020,7,2612_7,1,2612_7_1,1,0.05,0.03,0.04,Ambient
2612,LT,IHP1B,IHP1,2020,7,2612_7,1,2612_7_1,2,0.08,0.05,0.065,Ambient
2612,LT,IHP1B,IHP1,2020,7,2612_7,1,2612_7_1,3,0.06,0.05,0.055,Ambient
2612,LT,IHP1B,IHP1,2020,7,2612_7,2,2612_7_2,1,0.04,0.04,0.04,Ambient
2612,LT,IHP1B,IHP1,2020,7,2612_7,2,2612_7_2,2,0.02,0.02,0.02,Ambient
2612,LT,IHP1B,IHP1,2020,7,2612_7,3,2612_7_3,1,0.04,0.04,0.04,Ambient
2612,LT,IHP1B,IHP1,2020,7,2612_7,3,2612_7_3,2,0.07,0.04,0.055,Ambient
2612,LT,IHP1B,IHP1,2020,7,2612_7,4,2612_7_4,1,0.04,0.03,0.035,Ambient
2612,LT,IHP1B,IHP1,2020,7,2612_7,4,2612_7_4,2,0.03,0.03,0.03,Ambient
2612,LT,IHP1B,IHP1,2020,7,2612_7,4,2612_7_4,3,0.04,0.05,0.045,Ambient
2612,LT,IHP1B,IHP1,2020,11,2612_11,1,2612_11_1,1,0.03,0.03,0.03,Ambient
2612,LT,IHP1B,IHP1,2020,11,2612_11,1,2612_11_1,2,0.04,0.04,0.04,Ambient
2612,LT,IHP1B,IHP1,2020,11,2612_11,1,2612_11_1,3,0.03,0.03,0.03,Ambient
2612,LT,IHP1B,IHP1,2020,11,2612_11,2,2612_11_2,1,0.05,0.04,0.045,Ambient
2612,LT,IHP1B,IHP1,2020,11,2612_11,2,2612_11_2,2,0.04,0.03,0.035,Ambient
2612,LT,IHP1B,IHP1,2020,11,2612_11,2,2612_11_2,3,0.03,0.04,0.035,Ambient
2612,LT,IHP1B,IHP1,2020,11,2612_11,3,2612_11_3,1,0.03,0.02,0.025,Ambient
2612,LT,IHP1B,IHP1,2020,11,2612_11,3,2612_11_3,2,0.04,0.04,0.04,Ambient
2612,LT,IHP1B,IHP1,2020,11,2612_11,3,2612_11_3,3,0.02,0.01,0.015,Ambient
2612,LT,IHP1B,IHP1,2020,11,2612_11,4,2612_11_4,1,0.05,0.05,0.05,Ambient
2612,LT,IHP1B,IHP1,2020,11,2612_11,4,2612_11_4,2,0.05,0.04,0.045,Ambient
2612,LT,IHP1B,IHP1,2020,11,2612_11,4,2612_11_4,3,0.03,0.05,0.04,Ambient
2612,LT,IHP1B,IHP1,2020,12,2612_12,2,2612_12_2,1,0.04,0.05,0.045,Ambient
2612,LT,IHP1B,IHP1,2020,12,2612_12,2,2612_12_2,2,0.03,0.04,0.035,Ambient
2612,LT,IHP1B,IHP1,2020,12,2612_12,2,2612_12_2,3,0.06,0.05,0.055,Ambient
2612,LT,IHP1B,IHP1,2020,12,2612_12,3,2612_12_3,1,0.03,0.04,0.035,Ambient
2612,LT,IHP1B,IHP1,2020,12,2612_12,3,2612_12_3,2,0.05,0.03,0.04,Ambient
2612,LT,IHP1B,IHP1,2020,12,2612_12,3,2612_12_3,3,0.03,0.02,0.025,Ambient
2612,LT,IHP1B,IHP1,2020,12,2612_12,3,2612_12_3,4,0.04,0.03,0.035,Ambient
2612,LT,IHP1B,IHP1,2020,12,2612_12,3,2612_12_3,5,0.03,0.04,0.035,Ambient
2612,LT,IHP1B,IHP1,2020,3,2612_3,1,2612_3_1,1,0.06,0.05,0.055,Ambient
2612,LT,IHP1B,IHP1,2020,3,2612_3,1,2612_3_1,2,0.05,0.05,0.05,Ambient
2612,LT,IHP1B,IHP1,2020,3,2612_3,1,2612_3_1,3,0.07,0.05,0.06,Ambient
2612,LT,IHP1B,IHP1,2020,3,2612_3,2,2612_3_2,1,0.06,0.04,0.05,Ambient
2612,LT,IHP1B,IHP1,2020,3,2612_3,2,2612_3_2,2,0.03,0.03,0.03,Ambient
2612,LT,IHP1B,IHP1,2020,3,2612_3,2,2612_3_2,3,0.02,0.02,0.02,Ambient
2612,LT,IHP1B,IHP1,2020,3,2612_3,3,2612_3_3,1,0.03,0.03,0.03,Ambient
2612,LT,IHP1B,IHP1,2020,3,2612_3,3,2612_3_3,2,0.04,0.03,0.035,Ambient
2612,LT,IHP1B,IHP1,2020,3,2612_3,3,2612_3_3,3,0.05,0.03,0.04,Ambient
2612,LT,IHP1B,IHP1,2020,3,2612_3,4,2612_3_4,1,0.03,0.04,0.035,Ambient
2612,LT,IHP1B,IHP1,2020,3,2612_3,4,2612_3_4,2,0.05,0.05,0.05,Ambient
2612,LT,IHP1B,IHP1,2020,3,2612_3,4,2612_3_4,3,0.05,0.05,0.05,Ambient
2581,LL,IHP1A,IHP1,2020,6,2581_6,1,2581_6_1,1,0.04,0.05,0.045,NA
2581,LL,IHP1A,IHP1,2020,6,2581_6,1,2581_6_1,2,0.03,0.03,0.03,NA
2581,LL,IHP1A,IHP1,2020,6,2581_6,2,2581_6_2,1,0.06,0.04,0.05,NA
2581,LL,IHP1A,IHP1,2020,6,2581_6,2,2581_6_2,2,0.05,0.03,0.04,NA
2581,LL,IHP1A,IHP1,2020,6,2581_6,2,2581_6_2,3,0.06,0.03,0.045,NA
2581,LL,IHP1A,IHP1,2020,6,2581_6,2,2581_6_2,4,0.03,0.03,0.03,NA
2581,LL,IHP1A,IHP1,2020,11,2581_11,1,2581_11_1,1,0.03,0.03,0.03,NA
2581,LL,IHP1A,IHP1,2020,11,2581_11,1,2581_11_1,2,0.05,0.04,0.045,NA
2581,LL,IHP1A,IHP1,2020,11,2581_11,3,2581_11_3,1,0.04,0.04,0.04,NA
2581,LL,IHP1A,IHP1,2020,11,2581_11,3,2581_11_3,2,0.04,0.03,0.035,NA
2581,LL,IHP1A,IHP1,2020,1,2581_1,1,2581_1_1,1,0.03,0.03,0.03,NA
2581,LL,IHP1A,IHP1,2020,1,2581_1,1,2581_1_1,2,0.04,0.04,0.04,NA
2581,LL,IHP1A,IHP1,2020,1,2581_1,1,2581_1_1,3,0.04,0.03,0.035,NA
2581,LL,IHP1A,IHP1,2020,1,2581_1,1,2581_1_1,4,0.02,0.04,0.03,NA
2581,LL,IHP1A,IHP1,2020,1,2581_1,3,2581_1_3,1,0.04,0.03,0.035,NA
2581,LL,IHP1A,IHP1,2020,1,2581_1,3,2581_1_3,2,0.03,0.02,0.025,NA
2581,LL,IHP1A,IHP1,2020,1,2581_1,3,2581_1_3,3,0.05,0.03,0.04,NA
2581,LL,IHP1A,IHP1,2020,1,2581_1,3,2581_1_3,4,0.03,0.04,0.035,NA
2581,LL,IHP1A,IHP1,2020,1,2581_1,4,2581_1_4,1,0.03,0.03,0.03,NA
2581,LL,IHP1A,IHP1,2020,1,2581_1,4,2581_1_4,2,0.04,0.05,0.045,NA
2581,LL,IHP1A,IHP1,2020,1,2581_1,4,2581_1_4,3,0.04,0.03,0.035,NA
2581,LL,IHP1A,IHP1,2020,5,2581_5,1,2581_5_1,1,0.04,0.05,0.045,NA
2581,LL,IHP1A,IHP1,2020,5,2581_5,1,2581_5_1,2,0.03,0.06,0.045,NA
2581,LL,IHP1A,IHP1,2020,5,2581_5,1,2581_5_1,3,0.03,0.05,0.04,NA
2581,LL,IHP1A,IHP1,2020,5,2581_5,1,2581_5_1,4,0.02,0.04,0.03,NA
2581,LL,IHP1A,IHP1,2020,5,2581_5,2,2581_5_2,1,0.04,0.02,0.03,NA
2581,LL,IHP1A,IHP1,2020,5,2581_5,2,2581_5_2,2,0.04,0.03,0.035,NA
2581,LL,IHP1A,IHP1,2020,5,2581_5,2,2581_5_2,3,0.05,0.06,0.055,NA
2581,LL,IHP1A,IHP1,2020,5,2581_5,2,2581_5_2,4,0.06,0.06,0.06,NA
2564,LT,IHP1B,IHP1,2020,2,2564_2,1,2564_2_1,1,0.01,0.01,0.01,Ambient
2564,LT,IHP1B,IHP1,2020,2,2564_2,1,2564_2_1,2,0.03,0.04,0.035,Ambient
2564,LT,IHP1B,IHP1,2020,4,2564_4,1,2564_4_1,1,0.04,0.03,0.035,Ambient
2564,LT,IHP1B,IHP1,2020,4,2564_4,1,2564_4_1,2,0.02,0.02,0.02,Ambient
2564,LT,IHP1B,IHP1,2020,4,2564_4,1,2564_4_1,3,0.06,0.04,0.05,Ambient
2564,LT,IHP1B,IHP1,2020,4,2564_4,1,2564_4_1,4,0.03,0.03,0.03,Ambient
2564,LT,IHP1B,IHP1,2020,4,2564_4,1,2564_4_1,5,0.02,0.04,0.03,Ambient
2564,LT,IHP1B,IHP1,2020,4,2564_4,1,2564_4_1,6,0.02,0.02,0.02,Ambient
2564,LT,IHP1B,IHP1,2020,4,2564_4,2,2564_4_2,1,0.02,0.03,0.025,Ambient
2564,LT,IHP1B,IHP1,2020,4,2564_4,2,2564_4_2,2,0.04,0.03,0.035,Ambient
2564,LT,IHP1B,IHP1,2020,4,2564_4,2,2564_4_2,3,0.03,0.04,0.035,Ambient
2564,LT,IHP1B,IHP1,2020,4,2564_4,2,2564_4_2,4,0.04,0.03,0.035,Ambient
2564,LT,IHP1B,IHP1,2020,4,2564_4,3,2564_4_3,1,0.08,0.05,0.065,Ambient
2564,LT,IHP1B,IHP1,2020,4,2564_4,3,2564_4_3,2,0.07,0.06,0.065,Ambient
2564,LT,IHP1B,IHP1,2020,7,2564_7,1,2564_7_1,1,0.08,0.09,0.085,Ambient
2564,LT,IHP1B,IHP1,2020,7,2564_7,1,2564_7_1,2,0.012,0.08,0.046,Ambient
2564,LT,IHP1B,IHP1,2020,7,2564_7,2,2564_7_2,1,0.07,0.06,0.065,Ambient
2564,LT,IHP1B,IHP1,2020,7,2564_7,2,2564_7_2,2,0.07,0.06,0.065,Ambient
2564,LT,IHP1B,IHP1,2020,7,2564_7,2,2564_7_2,3,0.1,0.08,0.09,Ambient
2564,LT,IHP1B,IHP1,2020,10,2564_10,1,2564_10_1,1,0.04,0.03,0.035,Ambient
2564,LT,IHP1B,IHP1,2020,10,2564_10,1,2564_10_1,2,0.03,0.04,0.035,Ambient
2564,LT,IHP1B,IHP1,2020,10,2564_10,1,2564_10_1,3,0.04,0.04,0.04,Ambient
2564,LT,IHP1B,IHP1,2020,10,2564_10,1,2564_10_1,4,0.04,0.04,0.04,Ambient
2564,LT,IHP1B,IHP1,2020,10,2564_10,2,2564_10_2,1,0.03,0.04,0.035,Ambient
2564,LT,IHP1B,IHP1,2020,10,2564_10,3,2564_10_3,1,0.07,0.04,0.055,Ambient
2564,LT,IHP1B,IHP1,2020,10,2564_10,4,2564_10_4,1,0.04,0.04,0.04,Ambient
2564,LT,IHP1B,IHP1,2020,10,2564_10,4,2564_10_4,2,0.04,0.03,0.035,Ambient
2564,LT,IHP1B,IHP1,2020,10,2564_10,4,2564_10_4,3,0.05,0.03,0.04,Ambient
5507,LT,SGS4A,SGS4,2020,1,5507_1,1,5507_1_1,1,0.04,0.03,0.035,Elevated
5507,LT,SGS4A,SGS4,2020,1,5507_1,1,5507_1_1,2,0.03,0.01,0.02,Elevated
5507,LT,SGS4A,SGS4,2020,1,5507_1,1,5507_1_1,3,0.03,0.03,0.03,Elevated
5507,LT,SGS4A,SGS4,2020,1,5507_1,1,5507_1_1,4,0.03,0.02,0.025,Elevated
5507,LT,SGS4A,SGS4,2020,1,5507_1,1,5507_1_1,5,0.03,0.03,0.03,Elevated
5507,LT,SGS4A,SGS4,2020,2,5507_2,1,5507_2_1,1,0.02,0.02,0.02,Elevated
5507,LT,SGS4A,SGS4,2020,2,5507_2,1,5507_2_1,2,0.02,0.03,0.025,Elevated
5507,LT,SGS4A,SGS4,2020,2,5507_2,1,5507_2_1,3,0.02,0.02,0.02,Elevated
5507,LT,SGS4A,SGS4,2020,2,5507_2,1,5507_2_1,4,0.02,0.02,0.02,Elevated
5507,LT,SGS4A,SGS4,2020,5,5507_5,2,5507_5_2,1,0.05,0.04,0.045,Elevated
5507,LT,SGS4A,SGS4,2020,5,5507_5,2,5507_5_2,2,0.03,0.04,0.035,Elevated
5507,LT,SGS4A,SGS4,2020,5,5507_5,2,5507_5_2,3,0.05,0.05,0.05,Elevated
5507,LT,SGS4A,SGS4,2020,5,5507_5,2,5507_5_2,4,0.05,0.04,0.045,Elevated
5507,LT,SGS4A,SGS4,2020,5,5507_5,2,5507_5_2,5,0.03,0.03,0.03,Elevated
5507,LT,SGS4A,SGS4,2020,5,5507_5,4,5507_5_4,1,0.04,0.03,0.035,Elevated
5507,LT,SGS4A,SGS4,2020,5,5507_5,4,5507_5_4,2,0.03,0.03,0.03,Elevated
5507,LT,SGS4A,SGS4,2020,5,5507_5,4,5507_5_4,3,0.04,0.03,0.035,Elevated
5507,LT,SGS4A,SGS4,2020,5,5507_5,4,5507_5_4,4,0.02,0.02,0.02,Elevated
5507,LT,SGS4A,SGS4,2020,9,5507_9,1,5507_9_1,1,0.03,0.03,0.03,Elevated
5507,LT,SGS4A,SGS4,2020,9,5507_9,1,5507_9_1,2,0.04,0.03,0.035,Elevated
5507,LT,SGS4A,SGS4,2020,9,5507_9,1,5507_9_1,3,0.04,0.03,0.035,Elevated
5507,LT,SGS4A,SGS4,2020,9,5507_9,1,5507_9_1,4,0.03,0.03,0.03,Elevated
2596,LT,IHP1A,IHP1,2020,3,2596_3,1,2596_3_1,1,0.05,0.03,0.04,Elevated
2596,LT,IHP1A,IHP1,2020,3,2596_3,1,2596_3_1,2,0.07,0.07,0.07,Elevated
2596,LT,IHP1A,IHP1,2020,3,2596_3,1,2596_3_1,3,0.08,0.06,0.07,Elevated
2596,LT,IHP1A,IHP1,2020,3,2596_3,2,2596_3_2,1,0.05,0.05,0.05,Elevated
2596,LT,IHP1A,IHP1,2020,3,2596_3,2,2596_3_2,2,0.03,0.05,0.04,Elevated
2596,LT,IHP1A,IHP1,2020,3,2596_3,2,2596_3_2,3,0.02,0.02,0.02,Elevated
2596,LT,IHP1A,IHP1,2020,3,2596_3,3,2596_3_3,1,0.06,0.05,0.055,Elevated
2596,LT,IHP1A,IHP1,2020,3,2596_3,3,2596_3_3,2,0.05,0.08,0.065,Elevated
2596,LT,IHP1A,IHP1,2020,3,2596_3,3,2596_3_3,3,0.06,0.05,0.055,Elevated
2596,LT,IHP1A,IHP1,2020,10,2596_10,1,2596_10_1,1,0.06,0.05,0.055,Elevated
2596,LT,IHP1A,IHP1,2020,10,2596_10,1,2596_10_1,2,0.06,0.05,0.055,Elevated
2596,LT,IHP1A,IHP1,2020,10,2596_10,1,2596_10_1,3,0.08,0.07,0.075,Elevated
2596,LT,IHP1A,IHP1,2020,10,2596_10,1,2596_10_1,4,0.06,0.06,0.06,Elevated
2596,LT,IHP1A,IHP1,2020,10,2596_10,2,2596_10_2,1,0.03,0.05,0.04,Elevated
2596,LT,IHP1A,IHP1,2020,10,2596_10,2,2596_10_2,2,0.04,0.04,0.04,Elevated
2596,LT,IHP1A,IHP1,2020,10,2596_10,2,2596_10_2,3,0.05,0.06,0.055,Elevated
2596,LT,IHP1A,IHP1,2020,10,2596_10,2,2596_10_2,4,0.07,0.06,0.065,Elevated
2596,LT,IHP1A,IHP1,2020,10,2596_10,2,2596_10_2,5,0.03,0.05,0.04,Elevated
2596,LT,IHP1A,IHP1,2020,10,2596_10,3,2596_10_3,1,0.06,0.05,0.055,Elevated
2596,LT,IHP1A,IHP1,2020,10,2596_10,3,2596_10_3,2,0.05,0.05,0.05,Elevated
2596,LT,IHP1A,IHP1,2020,10,2596_10,3,2596_10_3,3,0.04,0.03,0.035,Elevated
2596,LT,IHP1A,IHP1,2020,5,2596_5,1,2596_5_1,1,0.04,0.06,0.05,Elevated
2596,LT,IHP1A,IHP1,2020,5,2596_5,1,2596_5_1,2,0.04,0.05,0.045,Elevated
2596,LT,IHP1A,IHP1,2020,5,2596_5,1,2596_5_1,3,0.04,0.04,0.04,Elevated
2596,LT,IHP1A,IHP1,2020,5,2596_5,1,2596_5_1,4,0.04,0.03,0.035,Elevated
2596,LT,IHP1A,IHP1,2020,5,2596_5,2,2596_5_2,1,0.05,0.05,0.05,Elevated
2596,LT,IHP1A,IHP1,2020,5,2596_5,2,2596_5_2,2,0.05,0.05,0.05,Elevated
2596,LT,IHP1A,IHP1,2020,5,2596_5,2,2596_5_2,3,0.07,0.06,0.065,Elevated
2596,LT,IHP1A,IHP1,2020,5,2596_5,2,2596_5_2,4,0.05,0.05,0.05,Elevated
2596,LT,IHP1A,IHP1,2020,5,2596_5,2,2596_5_2,5,0.02,0.03,0.025,Elevated
2596,LT,IHP1A,IHP1,2020,5,2596_5,2,2596_5_2,6,0.02,0.03,0.025,Elevated
2596,LT,IHP1A,IHP1,2020,5,2596_5,3,2596_5_3,1,0.04,0.04,0.04,Elevated
2596,LT,IHP1A,IHP1,2020,5,2596_5,3,2596_5_3,2,0.05,0.04,0.045,Elevated
2596,LT,IHP1A,IHP1,2020,5,2596_5,3,2596_5_3,3,0.05,0.05,0.05,Elevated
2596,LT,IHP1A,IHP1,2020,5,2596_5,3,2596_5_3,4,0.05,0.06,0.055,Elevated
2596,LT,IHP1A,IHP1,2020,5,2596_5,3,2596_5_3,5,0.04,0.04,0.04,Elevated
2596,LT,IHP1A,IHP1,2020,5,2596_5,4,2596_5_4,1,0.04,0.05,0.045,Elevated
2596,LT,IHP1A,IHP1,2020,5,2596_5,4,2596_5_4,2,0.06,0.05,0.055,Elevated
2596,LT,IHP1A,IHP1,2020,5,2596_5,4,2596_5_4,3,0.06,0.05,0.055,Elevated
2596,LT,IHP1A,IHP1,2020,5,2596_5,4,2596_5_4,4,0.06,0.06,0.06,Elevated
2596,LT,IHP1A,IHP1,2020,5,2596_5,4,2596_5_4,5,0.06,0.05,0.055,Elevated
2596,LT,IHP1A,IHP1,2020,1,2596_1,1,2596_1_1,1,0.05,0.05,0.05,Elevated
2596,LT,IHP1A,IHP1,2020,1,2596_1,1,2596_1_1,2,0.05,0.05,0.05,Elevated
2596,LT,IHP1A,IHP1,2020,1,2596_1,1,2596_1_1,3,0.06,0.07,0.065,Elevated
2596,LT,IHP1A,IHP1,2020,1,2596_1,1,2596_1_1,4,0.06,0.06,0.06,Elevated
2596,LT,IHP1A,IHP1,2020,1,2596_1,1,2596_1_1,5,0.08,0.06,0.07,Elevated
2596,LT,IHP1A,IHP1,2020,1,2596_1,2,2596_1_2,1,0.04,0.05,0.045,Elevated
2596,LT,IHP1A,IHP1,2020,1,2596_1,2,2596_1_2,2,0.05,0.04,0.045,Elevated
2596,LT,IHP1A,IHP1,2020,1,2596_1,2,2596_1_2,3,0.04,0.04,0.04,Elevated
2596,LT,IHP1A,IHP1,2020,1,2596_1,2,2596_1_2,4,0.05,0.04,0.045,Elevated
2596,LT,IHP1A,IHP1,2020,1,2596_1,2,2596_1_2,5,0.03,0.03,0.03,Elevated
2596,LT,IHP1A,IHP1,2020,1,2596_1,2,2596_1_2,6,0.04,0.03,0.035,Elevated
2596,LT,IHP1A,IHP1,2020,1,2596_1,3,2596_1_3,1,0.04,0.04,0.04,Elevated
2596,LT,IHP1A,IHP1,2020,1,2596_1,3,2596_1_3,2,0.06,0.03,0.045,Elevated
2596,LT,IHP1A,IHP1,2020,1,2596_1,3,2596_1_3,3,0.04,0.04,0.04,Elevated
2596,LT,IHP1A,IHP1,2020,1,2596_1,3,2596_1_3,4,0.04,0.03,0.035,Elevated
2596,LT,IHP1A,IHP1,2020,1,2596_1,3,2596_1_3,5,0.04,0.04,0.04,Elevated
2596,LT,IHP1A,IHP1,2020,1,2596_1,3,2596_1_3,6,0.07,0.05,0.06,Elevated
2596,LT,IHP1A,IHP1,2020,1,2596_1,4,2596_1_4,1,0.06,0.05,0.055,Elevated
2596,LT,IHP1A,IHP1,2020,1,2596_1,4,2596_1_4,2,0.06,0.04,0.05,Elevated
2596,LT,IHP1A,IHP1,2020,1,2596_1,4,2596_1_4,3,0.04,0.04,0.04,Elevated
2535,LT,SGS4B,SGS4,2020,8,2535_8,1,2535_8_1,1,0.54,0.17,0.355,Ambient
2535,LT,SGS4B,SGS4,2020,8,2535_8,1,2535_8_1,2,0.48,0.14,0.31,Ambient
